"id","label","entity_type","dccx_alignment","status","replaced_by","definition","comment","example","source","subclass_of","equivalent_to","disjoint_with","on_property","restriction_type","restriction_filler","cardinality_value","property_domain","property_range","property_characteristic","inverse_of","annotation_predicate","annotation_value"
"https://ptb.de/dcc/ont/further","further@en","DataProperty","https://ptb.de/dcc/further","","","","","","","","","","","","","","https://ptb.de/dcc/ont/Location","http://www.w3.org/2001/XMLSchema#string","","","",""
"https://ptb.de/dcc/ont/further","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Weiteres@de"
"https://ptb.de/dcc/ont/hadCalibrationPlan","had calibration plan@en","ObjectProperty","","","","Hook to link execution to the calibration method/SOP (prospective provenance).@en","","","","","","","","","","","https://ptb.de/dcc/ont/CalibrationActivity","https://ptb.de/dcc/ont/CalibrationPlan","","","",""
"https://ptb.de/dcc/ont/hadCalibrationPlan","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","http://www.w3.org/ns/prov#hadPlan"
"https://ptb.de/dcc/ont/hasAdministrativeData","has administrative data@en","ObjectProperty","https://ptb.de/dcc/administrativeData","","","Links a DCC to its administrative metadata container.@en","","","","","","","","","","","https://ptb.de/dcc/ont/DigitalCalibrationCertificate","https://ptb.de/dcc/ont/AdministrativeData","functional","","",""
"https://ptb.de/dcc/ont/hasAdministrativeData","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Verwaltungsdaten@de"
"https://ptb.de/dcc/ont/hasAdministrativeData","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#FunctionalProperty"
"https://ptb.de/dcc/ont/hasCalibrationItem","has calibration item@en","ObjectProperty","https://ptb.de/dcc/item","","","Links to an individual calibration item (device under test).@en","","","","","","","","","","","https://ptb.de/dcc/ont/Items","https://ptb.de/dcc/ont/CalibrationItem","","","",""
"https://ptb.de/dcc/ont/hasCalibrationItem","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Kalibriergegenstand@de"
"https://ptb.de/dcc/ont/hasCalibrationLaboratory","has calibration laboratory@en","ObjectProperty","https://ptb.de/dcc/calibrationLaboratory","","","","","","","","","","","","","","https://ptb.de/dcc/ont/AdministrativeData","https://ptb.de/dcc/ont/CalibrationLaboratory","functional","","",""
"https://ptb.de/dcc/ont/hasCalibrationLaboratory","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Kalibrierlaboratorium@de"
"https://ptb.de/dcc/ont/hasCalibrationLaboratory","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#FunctionalProperty"
"https://ptb.de/dcc/ont/hasCertificate","has certificate@en","ObjectProperty","https://ptb.de/dcc/certificate","","","Links measuring equipment to its calibration certificate hash (traceability chain).@en","","","","","","","","","","","https://ptb.de/dcc/ont/MeasuringEquipment","https://ptb.de/dcc/ont/CertificateHash","","","",""
"https://ptb.de/dcc/ont/hasCertificate","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Zertifikat@de"
"https://ptb.de/dcc/ont/hasComment","has comment@en","ObjectProperty","https://ptb.de/dcc/comment","","","","","","","","","","","","","","https://ptb.de/dcc/ont/DigitalCalibrationCertificate","https://ptb.de/dcc/ont/Comment","","","",""
"https://ptb.de/dcc/ont/hasComment","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Kommentar@de"
"https://ptb.de/dcc/ont/hasConformity","has conformity@en","ObjectProperty","https://ptb.de/dcc/conformity","","","","","","","","","","","","","","https://ptb.de/dcc/ont/Statement","https://ptb.de/dcc/ont/Conformity","","","",""
"https://ptb.de/dcc/ont/hasConformity","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Konformität@de"
"https://ptb.de/dcc/ont/hasContact","has contact@en","ObjectProperty","https://ptb.de/dcc/contact","","","","","","","","","","","","","","union(https://ptb.de/dcc/ont/CalibrationLaboratory|https://ptb.de/dcc/ont/ResponsiblePerson)","https://ptb.de/dcc/ont/Contact","","","",""
"https://ptb.de/dcc/ont/hasContact","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Kontakt@de"
"https://ptb.de/dcc/ont/hasCoreData","has core data@en","ObjectProperty","https://ptb.de/dcc/coreData","","","","","","","","","","","","","","https://ptb.de/dcc/ont/AdministrativeData","https://ptb.de/dcc/ont/CoreData","functional","","",""
"https://ptb.de/dcc/ont/hasCoreData","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Kerndaten@de"
"https://ptb.de/dcc/ont/hasCoreData","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#FunctionalProperty"
"https://ptb.de/dcc/ont/hasCustomer","has customer@en","ObjectProperty","https://ptb.de/dcc/customer","","","","","","","","","","","","","","https://ptb.de/dcc/ont/AdministrativeData","https://ptb.de/dcc/ont/Customer","functional","","",""
"https://ptb.de/dcc/ont/hasCustomer","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Auftraggeber@de"
"https://ptb.de/dcc/ont/hasCustomer","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#FunctionalProperty"
"https://ptb.de/dcc/ont/hasData","has data@en","ObjectProperty","https://ptb.de/dcc/data","","","","","","","","","","","","","","https://ptb.de/dcc/ont/Result","https://ptb.de/dcc/ont/Data","","","",""
"https://ptb.de/dcc/ont/hasData","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Daten@de"
"https://ptb.de/dcc/ont/hasDccSoftware","has DCC software@en","ObjectProperty","https://ptb.de/dcc/dccSoftware","","","","","","","","","","","","","","https://ptb.de/dcc/ont/AdministrativeData","https://ptb.de/dcc/ont/SoftwareList","functional","","",""
"https://ptb.de/dcc/ont/hasDccSoftware","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat DCC-Software@de"
"https://ptb.de/dcc/ont/hasDccSoftware","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#FunctionalProperty"
"https://ptb.de/dcc/ont/hasDeclaration","has declaration@en","ObjectProperty","https://ptb.de/dcc/declaration","","","","","","","","","","","","","","https://ptb.de/dcc/ont/Statement","https://ptb.de/dcc/ont/Declaration","","","",""
"https://ptb.de/dcc/ont/hasDeclaration","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Erklärung@de"
"https://ptb.de/dcc/ont/hasDescription","has description@en","ObjectProperty","https://ptb.de/dcc/description","","","","Generic property - intentionally no domain restriction as used by many classes.@en","","","","","","","","","","","https://ptb.de/dcc/ont/RichContent","","","",""
"https://ptb.de/dcc/ont/hasDescription","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Beschreibung@de"
"https://ptb.de/dcc/ont/hasDescriptionData","has description data@en","ObjectProperty","https://ptb.de/dcc/descriptionData","","","","","","","","","","","","","","https://ptb.de/dcc/ont/Contact","https://ptb.de/dcc/ont/ByteData","","","",""
"https://ptb.de/dcc/ont/hasDescriptionData","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Beschreibungsdaten@de"
"https://ptb.de/dcc/ont/hasDocument","has document@en","ObjectProperty","https://ptb.de/dcc/document","","","Links to human-readable representation (e.g., embedded PDF).@en","","","","","","","","","","","https://ptb.de/dcc/ont/DigitalCalibrationCertificate","https://ptb.de/dcc/ont/HumanReadableDocument","","","",""
"https://ptb.de/dcc/ont/hasDocument","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Dokument@de"
"https://ptb.de/dcc/ont/hasEquipmentClass","has equipment class@en","ObjectProperty","https://ptb.de/dcc/equipmentClass","","","","","","","","","","","","","","https://ptb.de/dcc/ont/CalibrationItem","https://ptb.de/dcc/ont/EquipmentClass","","","",""
"https://ptb.de/dcc/ont/hasEquipmentClass","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Geräteklasse@de"
"https://ptb.de/dcc/ont/hasEquipmentQuantities","has equipment quantities@en","ObjectProperty","https://ptb.de/dcc/measuringEquipmentQuantities","","","","","","","","","","","","","","https://ptb.de/dcc/ont/MeasuringEquipment","https://ptb.de/dcc/ont/EquipmentQuantityList","","","",""
"https://ptb.de/dcc/ont/hasEquipmentQuantities","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Messgeräte-Größen@de"
"https://ptb.de/dcc/ont/hasFile","has file@en","ObjectProperty","https://ptb.de/dcc/file","","","","","","","","","","","","","","https://ptb.de/dcc/ont/RichContent","https://ptb.de/dcc/ont/ByteData","","","",""
"https://ptb.de/dcc/ont/hasFile","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Datei@de"
"https://ptb.de/dcc/ont/hasFormula","has formula@en","ObjectProperty","https://ptb.de/dcc/formula","","","","","","","","","","","","","","https://ptb.de/dcc/ont/RichContent","https://ptb.de/dcc/ont/Formula","","","",""
"https://ptb.de/dcc/ont/hasFormula","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Formel@de"
"https://ptb.de/dcc/ont/hasIdentification","has identification@en","ObjectProperty","https://ptb.de/dcc/identification","","","","","","","","","","","","","","https://ptb.de/dcc/ont/IdentificationList","https://ptb.de/dcc/ont/Identification","","","",""
"https://ptb.de/dcc/ont/hasIdentification","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Identifikation@de"
"https://ptb.de/dcc/ont/hasIdentifications","has identifications@en","ObjectProperty","https://ptb.de/dcc/identifications","","","","","","","","","","","","","","https://ptb.de/dcc/ont/CalibrationItem","https://ptb.de/dcc/ont/IdentificationList","","","",""
"https://ptb.de/dcc/ont/hasIdentifications","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Identifikationen@de"
"https://ptb.de/dcc/ont/hasInfluenceCondition","has influence condition@en","ObjectProperty","https://ptb.de/dcc/influenceCondition","","","","","","","","","","","","","","https://ptb.de/dcc/ont/InfluenceConditionList","https://ptb.de/dcc/ont/InfluenceCondition","","","",""
"https://ptb.de/dcc/ont/hasInfluenceCondition","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Einflussbedingung@de"
"https://ptb.de/dcc/ont/hasInfluenceCondition","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#relatedMatch","http://www.nmdc.com/ontology/OMT#OperatingCondition"
"https://ptb.de/dcc/ont/hasInfluenceConditions","has influence conditions@en","ObjectProperty","https://ptb.de/dcc/influenceConditions","","","","Can appear at multiple levels per DCC inheritance pattern.@en","","","","","","","","","","union(https://ptb.de/dcc/ont/MeasurementResults|https://ptb.de/dcc/ont/MeasurementResult|https://ptb.de/dcc/ont/Data|https://ptb.de/dcc/ont/Quantity|https://ptb.de/dcc/ont/List)","https://ptb.de/dcc/ont/InfluenceConditionList","","","",""
"https://ptb.de/dcc/ont/hasInfluenceConditions","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Einflussbedingungen@de"
"https://ptb.de/dcc/ont/hasInfluenceQuantity","has influence quantity@en","ObjectProperty","","","","Links an influence condition to its measured quantity (e.g., temperature value).@en","","","","","","","","","","","https://ptb.de/dcc/ont/InfluenceCondition","https://ptb.de/dcc/ont/Quantity","","","",""
"https://ptb.de/dcc/ont/hasInfluenceQuantity","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Einflussgröße@de"
"https://ptb.de/dcc/ont/hasInstalledSoftware","has installed software@en","ObjectProperty","https://ptb.de/dcc/installedSoftwares","","","","","","","","","","","","","","https://ptb.de/dcc/ont/CalibrationItem","https://ptb.de/dcc/ont/SoftwareList","","","",""
"https://ptb.de/dcc/ont/hasInstalledSoftware","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat installierte Software@de"
"https://ptb.de/dcc/ont/hasItemQuantities","has item quantities@en","ObjectProperty","https://ptb.de/dcc/itemQuantities","","","","","","","","","","","","","","https://ptb.de/dcc/ont/CalibrationItem","https://ptb.de/dcc/ont/ItemQuantityList","","","",""
"https://ptb.de/dcc/ont/hasItemQuantities","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Gegenstandsgrößen@de"
"https://ptb.de/dcc/ont/hasItems","has items@en","ObjectProperty","https://ptb.de/dcc/items","","","","","","","","","","","","","","https://ptb.de/dcc/ont/AdministrativeData","https://ptb.de/dcc/ont/Items","functional","","",""
"https://ptb.de/dcc/ont/hasItems","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Gegenstände@de"
"https://ptb.de/dcc/ont/hasItems","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#FunctionalProperty"
"https://ptb.de/dcc/ont/hasList","has list@en","ObjectProperty","https://ptb.de/dcc/list","","","","","","","","","","","","","","https://ptb.de/dcc/ont/Data","https://ptb.de/dcc/ont/List","","","",""
"https://ptb.de/dcc/ont/hasList","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Liste@de"
"https://ptb.de/dcc/ont/hasLocation","has location@en","ObjectProperty","https://ptb.de/dcc/location","","","","","","","","","","","","","","https://ptb.de/dcc/ont/Contact","https://ptb.de/dcc/ont/Location","","","",""
"https://ptb.de/dcc/ont/hasLocation","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Ort@de"
"https://ptb.de/dcc/ont/hasManufacturer","has manufacturer@en","ObjectProperty","https://ptb.de/dcc/manufacturer","","","","","","","","","","","","","","https://ptb.de/dcc/ont/CalibrationItem","https://ptb.de/dcc/ont/ContactNotStrict","","","",""
"https://ptb.de/dcc/ont/hasManufacturer","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Hersteller@de"
"https://ptb.de/dcc/ont/hasMeasurementMetaData","has measurement meta data@en","ObjectProperty","https://ptb.de/dcc/measurementMetaData","","","","Can appear at multiple levels per DCC inheritance pattern.@en","","","","","","","","","","union(https://ptb.de/dcc/ont/MeasurementResult|https://ptb.de/dcc/ont/Quantity|https://ptb.de/dcc/ont/List)","https://ptb.de/dcc/ont/MeasurementMetaDataList","","","",""
"https://ptb.de/dcc/ont/hasMeasurementMetaData","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Messmetadaten@de"
"https://ptb.de/dcc/ont/hasMeasurementResult","has measurement result@en","ObjectProperty","https://ptb.de/dcc/measurementResult","","","","","","","","","","","","","","https://ptb.de/dcc/ont/MeasurementResults","https://ptb.de/dcc/ont/MeasurementResult","","","",""
"https://ptb.de/dcc/ont/hasMeasurementResult","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Messergebnis@de"
"https://ptb.de/dcc/ont/hasMeasurementResults","has measurement results@en","ObjectProperty","https://ptb.de/dcc/measurementResults","","","Links a DCC to its measurement results container.@en","","","","","","","","","","","https://ptb.de/dcc/ont/DigitalCalibrationCertificate","https://ptb.de/dcc/ont/MeasurementResults","functional","","",""
"https://ptb.de/dcc/ont/hasMeasurementResults","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Messergebnisse@de"
"https://ptb.de/dcc/ont/hasMeasurementResults","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#FunctionalProperty"
"https://ptb.de/dcc/ont/hasMeasuringEquipment","has measuring equipment@en","ObjectProperty","https://ptb.de/dcc/measuringEquipment","","","","","","","","","","","","","","https://ptb.de/dcc/ont/MeasuringEquipmentList","https://ptb.de/dcc/ont/MeasuringEquipment","","","",""
"https://ptb.de/dcc/ont/hasMeasuringEquipment","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Messmittel@de"
"https://ptb.de/dcc/ont/hasMeasuringEquipment","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#relatedMatch","http://www.nmdc.com/ontology/OMT#MeasuringInstrument"
"https://ptb.de/dcc/ont/hasMeasuringEquipments","has measuring equipments@en","ObjectProperty","https://ptb.de/dcc/measuringEquipments","","","","Can appear at multiple levels per DCC inheritance pattern.@en","","","","","","","","","","union(https://ptb.de/dcc/ont/MeasurementResults|https://ptb.de/dcc/ont/MeasurementResult|https://ptb.de/dcc/ont/Data|https://ptb.de/dcc/ont/Quantity|https://ptb.de/dcc/ont/List)","https://ptb.de/dcc/ont/MeasuringEquipmentList","","","",""
"https://ptb.de/dcc/ont/hasMeasuringEquipments","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Messmittel@de"
"https://ptb.de/dcc/ont/hasMetaDataEntry","has meta data entry@en","ObjectProperty","https://ptb.de/dcc/metaData","","","","","","","","","","","","","","https://ptb.de/dcc/ont/MeasurementMetaDataList","https://ptb.de/dcc/ont/MeasurementMetaData","","","",""
"https://ptb.de/dcc/ont/hasMetaDataEntry","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Metadateneintrag@de"
"https://ptb.de/dcc/ont/hasName","has name@en","ObjectProperty","https://ptb.de/dcc/name","","","","Generic property - intentionally no domain restriction as used by many classes.@en","","","","","","","","","","","https://ptb.de/dcc/ont/TextContent","","","",""
"https://ptb.de/dcc/ont/hasName","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Name@de"
"https://ptb.de/dcc/ont/hasNestedList","has nested list@en","ObjectProperty","https://ptb.de/dcc/list","","","Recursive list nesting for matrix/tensor structures.@en","","","","","","","","","","","https://ptb.de/dcc/ont/List","https://ptb.de/dcc/ont/List","","","",""
"https://ptb.de/dcc/ont/hasNestedList","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat verschachtelte Liste@de"
"https://ptb.de/dcc/ont/hasNestedQuantity","has nested quantity@en","ObjectProperty","https://ptb.de/dcc/quantity","","","","","","","","","","","","","","https://ptb.de/dcc/ont/List","https://ptb.de/dcc/ont/Quantity","","","",""
"https://ptb.de/dcc/ont/hasNestedQuantity","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat verschachtelte Größe@de"
"https://ptb.de/dcc/ont/hasOwner","has owner@en","ObjectProperty","https://ptb.de/dcc/owner","","","","","","","","","","","","","","https://ptb.de/dcc/ont/CalibrationItem","https://ptb.de/dcc/ont/Contact","","","",""
"https://ptb.de/dcc/ont/hasOwner","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Eigentümer@de"
"https://ptb.de/dcc/ont/hasPerformanceLocation","has performance location@en","ObjectProperty","https://ptb.de/dcc/performanceLocation","","","","","","","","","","","","","","https://ptb.de/dcc/ont/CoreData","https://ptb.de/dcc/ont/PerformanceLocation","","","",""
"https://ptb.de/dcc/ont/hasPerformanceLocation","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Durchführungsort@de"
"https://ptb.de/dcc/ont/hasPositionCoordinates","has position coordinates@en","ObjectProperty","https://ptb.de/dcc/positionCoordinates","","","","","","","","","","","","","","https://ptb.de/dcc/ont/Location","https://ptb.de/dcc/ont/PositionCoordinates","","","",""
"https://ptb.de/dcc/ont/hasPositionCoordinates","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Positionskoordinaten@de"
"https://ptb.de/dcc/ont/hasPreviousReport","has previous report@en","ObjectProperty","https://ptb.de/dcc/previousReport","","","Links to a previous calibration certificate (version chain).@en","","","","","","","","","","","https://ptb.de/dcc/ont/CoreData","https://ptb.de/dcc/ont/PreviousReport","","","",""
"https://ptb.de/dcc/ont/hasPreviousReport","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat vorherigen Bericht@de"
"https://ptb.de/dcc/ont/hasQuantity","has quantity@en","ObjectProperty","https://ptb.de/dcc/quantity","","","","","","","","","","","","","","https://ptb.de/dcc/ont/Data","https://ptb.de/dcc/ont/Quantity","","","",""
"https://ptb.de/dcc/ont/hasQuantity","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Größe@de"
"https://ptb.de/dcc/ont/hasQuantityValue","has quantity value@en","ObjectProperty","","","","Links a DCC Quantity to its SIS numeric payload.
This is the primary bridge between DCC structure and SIS math layer.
The range includes sis:Real, sis:Complex, sis:Constant, sis:RealList, etc.@en","Delegates numeric representation to SIS ontology for GUM compliance.@en","","","","","","","","","","https://ptb.de/dcc/ont/Quantity","https://ptb.de/sis/QuantityValue","","","",""
"https://ptb.de/dcc/ont/hasQuantityValue","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Größenwert@de"
"https://ptb.de/dcc/ont/hasRefType","has reference type@en","ObjectProperty","","","","","","","","","","","","","","","https://ptb.de/dcc/ont/Reference","https://ptb.de/dcc/ont/RefTypeDefinition","","","",""
"https://ptb.de/dcc/ont/hasRefType","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Referenztyp@de"
"https://ptb.de/dcc/ont/hasRefType","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2000/01/rdf-schema#seeAlso","https://digilab.ptb.de/dkd/refType/vocab/"
"https://ptb.de/dcc/ont/hasRefTypeDefinition","has refType definition@en","ObjectProperty","https://ptb.de/dcc/refTypeDefinition","","","","","","","","","","","","","","https://ptb.de/dcc/ont/RefTypeDefinitions","https://ptb.de/dcc/ont/RefTypeDefinition","","","",""
"https://ptb.de/dcc/ont/hasRefTypeDefinitions","has refType definitions@en","ObjectProperty","https://ptb.de/dcc/refTypeDefinitions","","","","","","","","","","","","","","https://ptb.de/dcc/ont/AdministrativeData","https://ptb.de/dcc/ont/RefTypeDefinitions","","","",""
"https://ptb.de/dcc/ont/hasRelativeUncertainty","has relative uncertainty@en","ObjectProperty","https://ptb.de/dcc/relativeUncertainty","","","Relative uncertainty as workaround when not expressible in D-SI.@en","","","","","","","","","","","https://ptb.de/dcc/ont/Quantity","https://ptb.de/dcc/ont/RelativeUncertainty","","","",""
"https://ptb.de/dcc/ont/hasRelativeUncertainty","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat relative Unsicherheit@de"
"https://ptb.de/dcc/ont/hasResponsiblePerson","has responsible person@en","ObjectProperty","https://ptb.de/dcc/respPerson","","","","","","","","","","","","","","https://ptb.de/dcc/ont/ResponsiblePersons","https://ptb.de/dcc/ont/ResponsiblePerson","","","",""
"https://ptb.de/dcc/ont/hasResponsiblePerson","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat verantwortliche Person@de"
"https://ptb.de/dcc/ont/hasResponsiblePersons","has responsible persons@en","ObjectProperty","https://ptb.de/dcc/respPersons","","","","","","","","","","","","","","https://ptb.de/dcc/ont/AdministrativeData","https://ptb.de/dcc/ont/ResponsiblePersons","functional","","",""
"https://ptb.de/dcc/ont/hasResponsiblePersons","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat verantwortliche Personen@de"
"https://ptb.de/dcc/ont/hasResponsiblePersons","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#FunctionalProperty"
"https://ptb.de/dcc/ont/hasResult","has result@en","ObjectProperty","https://ptb.de/dcc/result","","","","","","","","","","","","","","https://ptb.de/dcc/ont/Results","https://ptb.de/dcc/ont/Result","","","",""
"https://ptb.de/dcc/ont/hasResult","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Ergebnis@de"
"https://ptb.de/dcc/ont/hasResults","has results@en","ObjectProperty","https://ptb.de/dcc/results","","","","","","","","","","","","","","https://ptb.de/dcc/ont/MeasurementResult","https://ptb.de/dcc/ont/Results","","","",""
"https://ptb.de/dcc/ont/hasResults","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat Ergebnisse@de"
"https://ptb.de/dcc/ont/hasSIComplex","has SI complex value@en","ObjectProperty","https://ptb.de/si/complex","","","","","","","","","","","","","","https://ptb.de/dcc/ont/Quantity","https://ptb.de/sis/Complex","","","",""
"https://ptb.de/dcc/ont/hasSIComplex","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat SI-Komplexwert@de"
"https://ptb.de/dcc/ont/hasSIComplex","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","https://ptb.de/dcc/ont/hasQuantityValue"
"https://ptb.de/dcc/ont/hasSIConstant","has SI constant@en","ObjectProperty","https://ptb.de/si/constant","","","","","","","","","","","","","","https://ptb.de/dcc/ont/Quantity","https://ptb.de/sis/Constant","","","",""
"https://ptb.de/dcc/ont/hasSIConstant","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat SI-Konstante@de"
"https://ptb.de/dcc/ont/hasSIConstant","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","https://ptb.de/dcc/ont/hasQuantityValue"
"https://ptb.de/dcc/ont/hasSIHybrid","has SI hybrid@en","ObjectProperty","https://ptb.de/si/hybrid","","","","Hybrid not yet defined as separate class in SIS; uses parent QuantityValue.@en","","","","","","","","","","https://ptb.de/dcc/ont/Quantity","https://ptb.de/sis/QuantityValue","","","",""
"https://ptb.de/dcc/ont/hasSIHybrid","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat SI-Hybrid@de"
"https://ptb.de/dcc/ont/hasSIHybrid","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","https://ptb.de/dcc/ont/hasQuantityValue"
"https://ptb.de/dcc/ont/hasSIList","has SI list@en","ObjectProperty","https://ptb.de/si/list","","","","","","","","","","","","","","https://ptb.de/dcc/ont/Quantity","https://ptb.de/sis/RealList","","","",""
"https://ptb.de/dcc/ont/hasSIList","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","hat SI-Liste@de"
"https://ptb.de/dcc/ont/hasSIList","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2000/01/rdf-schema#subPropertyOf","https://ptb.de/dcc/ont/hasQuantityValue"
"https://ptb.de/dcc/ont/hasSIReal","has SI real value@en","ObjectProperty","https://ptb.de/si/real","","","","","","","","","","","","","","https://ptb.de/dcc/ont/Quantity","https://ptb.de/sis/Real","","","",""
